Open time,Open,High,Low,Close,Volume
2024-08-31 20:00:00-04:00,2513.00,2513.01,2511.97,2512.51,126.52
2024-08-31 20:01:00-04:00,2512.52,2512.64,2510.84,2510.88,149.90
2024-08-31 20:02:00-04:00,2510.89,2513.37,2510.89,2513.37,25.79
2024-08-31 20:03:00-04:00,2513.38,2513.47,2511.50,2511.50,29.51
2024-08-31 20:04:00-04:00,2511.51,2513.80,2511.50,2513.80,19.08
2024-08-31 20:05:00-04:00,2513.80,2514.19,2513.01,2514.18,20.01
2024-08-31 20:06:00-04:00,2514.18,2514.19,2513.67,2514.00,47.57
2024-08-31 20:07:00-04:00,2514.00,2515.37,2514.00,2515.30,28.03
2024-08-31 20:08:00-04:00,2515.30,2515.60,2514.83,2514.93,18.97
2024-08-31 20:09:00-04:00,2514.92,2514.92,2514.41,2514.42,11.90
2024-08-31 20:10:00-04:00,2514.41,2515.39,2514.01,2515.38,14.58
2024-08-31 20:11:00-04:00,2515.38,2515.99,2515.04,2515.99,17.93
2024-08-31 20:12:00-04:00,2516.00,2516.00,2514.10,2514.11,31.87
2024-08-31 20:13:00-04:00,2514.11,2515.60,2514.11,2515.60,18.41
2024-08-31 20:14:00-04:00,2515.60,2515.60,2514.80,2515.29,33.62
2024-08-31 20:15:00-04:00,2515.30,2515.59,2514.22,2514.54,40.52
2024-08-31 20:16:00-04:00,2514.54,2516.28,2514.54,2515.04,37.89
2024-08-31 20:17:00-04:00,2515.03,2515.39,2514.01,2514.61,42.80
2024-08-31 20:18:00-04:00,2514.60,2515.12,2514.08,2514.39,9.97
2024-08-31 20:19:00-04:00,2514.40,2514.80,2513.69,2513.69,11.00
2024-08-31 20:20:00-04:00,2513.68,2514.00,2513.01,2513.01,22.51
2024-08-31 20:21:00-04:00,2513.01,2513.01,2512.50,2512.68,10.20
2024-08-31 20:22:00-04:00,2512.68,2512.89,2512.26,2512.27,12.57
2024-08-31 20:23:00-04:00,2512.27,2512.39,2512.27,2512.37,14.34
2024-08-31 20:24:00-04:00,2512.38,2512.38,2510.96,2510.97,53.26
2024-08-31 20:25:00-04:00,2510.96,2511.20,2508.91,2509.36,101.28
2024-08-31 20:26:00-04:00,2509.37,2509.79,2507.74,2508.72,54.54
2024-08-31 20:27:00-04:00,2508.73,2509.04,2507.51,2508.99,75.47
2024-08-31 20:28:00-04:00,2509.00,2509.32,2507.80,2507.81,53.77
2024-08-31 20:29:00-04:00,2507.80,2508.51,2507.65,2507.99,19.14
2024-08-31 20:30:00-04:00,2507.99,2509.00,2507.30,2507.30,32.22
2024-08-31 20:31:00-04:00,2507.30,2507.51,2506.08,2506.09,77.75
2024-08-31 20:32:00-04:00,2506.09,2507.87,2504.75,2507.86,111.58
2024-08-31 20:33:00-04:00,2507.87,2507.92,2506.54,2506.64,59.24
2024-08-31 20:34:00-04:00,2506.64,2508.73,2506.64,2508.72,136.41
2024-08-31 20:35:00-04:00,2508.60,2509.80,2508.40,2509.30,32.62
2024-08-31 20:36:00-04:00,2509.30,2510.73,2509.29,2509.93,27.01
2024-08-31 20:37:00-04:00,2509.93,2510.28,2509.80,2510.27,30.30
2024-08-31 20:38:00-04:00,2510.27,2510.56,2509.80,2509.81,14.75
2024-08-31 20:39:00-04:00,2509.81,2510.37,2509.80,2510.01,9.85
2024-08-31 20:40:00-04:00,2510.02,2510.68,2510.01,2510.68,10.73
2024-08-31 20:41:00-04:00,2510.67,2511.17,2510.67,2511.17,30.42
2024-08-31 20:42:00-04:00,2511.17,2511.17,2511.16,2511.16,4.06
2024-08-31 20:43:00-04:00,2511.17,2511.98,2511.17,2511.98,20.88
2024-08-31 20:44:00-04:00,2511.97,2511.97,2507.34,2507.34,114.79
