Open time,Open,High,Low,Close,Volume
2024-09-30 20:00:00-04:00,63327.60,63440.00,63327.59,63439.99,40.89
2024-09-30 20:01:00-04:00,63439.99,63510.20,63408.01,63408.02,62.35
2024-09-30 20:02:00-04:00,63408.01,63408.01,63324.00,63347.99,20.23
2024-09-30 20:03:00-04:00,63348.00,63350.00,63280.70,63338.67,74.84
2024-09-30 20:04:00-04:00,63338.68,63364.00,63338.67,63340.01,6.45
2024-09-30 20:05:00-04:00,63340.00,63384.88,63312.65,63318.24,21.16
2024-09-30 20:06:00-04:00,63318.24,63362.00,63318.23,63354.39,7.66
2024-09-30 20:07:00-04:00,63354.39,63388.00,63352.98,63387.99,5.22
2024-09-30 20:08:00-04:00,63388.00,63397.68,63348.84,63348.85,9.87
2024-09-30 20:09:00-04:00,63348.85,63353.51,63292.00,63336.01,21.96
2024-09-30 20:10:00-04:00,63336.01,63372.10,63280.00,63304.02,55.95
2024-09-30 20:11:00-04:00,63304.01,63312.00,63250.00,63256.00,37.14
2024-09-30 20:12:00-04:00,63255.99,63256.00,63222.00,63223.99,18.54
2024-09-30 20:13:00-04:00,63223.99,63234.00,63187.74,63205.73,83.31
2024-09-30 20:14:00-04:00,63205.73,63209.99,63166.84,63207.82,24.16
2024-09-30 20:15:00-04:00,63207.83,63207.83,63116.01,63126.16,17.12
2024-09-30 20:16:00-04:00,63126.16,63137.75,63100.00,63100.00,38.47
2024-09-30 20:17:00-04:00,63100.00,63194.64,63094.00,63194.63,15.67
2024-09-30 20:18:00-04:00,63194.64,63194.64,63114.01,63124.01,14.59
2024-09-30 20:19:00-04:00,63124.02,63124.02,63071.42,63097.99,20.38
2024-09-30 20:20:00-04:00,63097.99,63124.00,63075.00,63075.01,15.44
2024-09-30 20:21:00-04:00,63075.01,63077.98,63016.25,63016.66,26.86
2024-09-30 20:22:00-04:00,63016.66,63066.00,63006.70,63040.00,39.05
2024-09-30 20:23:00-04:00,63040.01,63102.00,63029.05,63092.00,25.19
2024-09-30 20:24:00-04:00,63092.01,63134.00,63070.77,63128.01,23.27
2024-09-30 20:25:00-04:00,63128.02,63265.76,63090.00,63258.00,30.06
2024-09-30 20:26:00-04:00,63258.00,63374.00,63248.00,63323.99,87.06
2024-09-30 20:27:00-04:00,63323.99,63354.00,63299.90,63299.91,23.95
2024-09-30 20:28:00-04:00,63299.90,63314.00,63273.88,63310.68,13.94
2024-09-30 20:29:00-04:00,63310.67,63355.86,63296.01,63350.04,15.29
2024-09-30 20:30:00-04:00,63350.03,63394.00,63340.31,63343.12,26.62
2024-09-30 20:31:00-04:00,63343.12,63426.85,63343.12,63387.32,19.02
2024-09-30 20:32:00-04:00,63386.02,63400.00,63344.00,63356.00,12.90
2024-09-30 20:33:00-04:00,63356.01,63370.39,63296.00,63296.00,10.43
2024-09-30 20:34:00-04:00,63296.00,63296.00,63255.03,63266.00,8.45
2024-09-30 20:35:00-04:00,63266.00,63296.00,63256.00,63296.00,7.61
2024-09-30 20:36:00-04:00,63296.00,63360.00,63274.00,63353.88,18.31
2024-09-30 20:37:00-04:00,63353.88,63360.00,63322.00,63352.91,9.92
2024-09-30 20:38:00-04:00,63352.92,63352.92,63318.00,63326.01,12.56
2024-09-30 20:39:00-04:00,63326.02,63326.02,63290.00,63302.40,6.67
2024-09-30 20:40:00-04:00,63302.39,63359.99,63302.39,63359.99,8.68
2024-09-30 20:41:00-04:00,63359.99,63392.00,63359.98,63372.00,12.21
2024-09-30 20:42:00-04:00,63372.01,63372.01,63340.01,63348.00,7.32
2024-09-30 20:43:00-04:00,63348.01,63417.02,63348.00,63409.29,7.57
2024-09-30 20:44:00-04:00,63409.30,63416.00,63400.16,63416.00,6.82
2024-09-30 20:45:00-04:00,63416.00,63436.00,63408.00,63424.87,21.30
2024-09-30 20:46:00-04:00,63424.87,63436.00,63424.00,63427.98,11.12
2024-09-30 20:47:00-04:00,63427.99,63472.06,63427.98,63440.00,15.24
2024-09-30 20:48:00-04:00,63440.00,63496.00,63439.99,63454.91,13.14
2024-09-30 20:49:00-04:00,63454.92,63454.92,63442.27,63445.98,4.86
2024-09-30 20:50:00-04:00,63445.99,63606.00,63445.98,63601.58,49.31
2024-09-30 20:51:00-04:00,63601.58,63601.58,63534.00,63552.00,32.81
2024-09-30 20:52:00-04:00,63552.00,63570.01,63518.03,63570.01,20.79
2024-09-30 20:53:00-04:00,63570.01,63574.00,63496.64,63496.64,41.03
2024-09-30 20:54:00-04:00,63496.64,63516.00,63488.00,63516.00,7.68
2024-09-30 20:55:00-04:00,63516.00,63566.00,63515.99,63539.90,9.34
2024-09-30 20:56:00-04:00,63539.90,63590.63,63534.55,63573.99,7.82
2024-09-30 20:57:00-04:00,63574.00,63586.00,63510.00,63539.63,22.25
2024-09-30 20:58:00-04:00,63539.63,63544.00,63518.01,63544.00,5.29
2024-09-30 20:59:00-04:00,63543.99,63544.00,63530.00,63531.99,3.78
2024-09-30 21:00:00-04:00,63532.00,63549.99,63528.65,63528.66,22.07
2024-09-30 21:01:00-04:00,63528.66,63541.86,63477.00,63477.00,19.32
2024-09-30 21:02:00-04:00,63477.01,63511.93,63477.01,63511.92,8.01
2024-09-30 21:03:00-04:00,63511.92,63532.00,63504.00,63528.01,6.42
2024-09-30 21:04:00-04:00,63528.01,63620.00,63528.00,63616.00,34.94
2024-09-30 21:05:00-04:00,63615.99,63619.99,63544.00,63567.97,15.05
2024-09-30 21:06:00-04:00,63567.97,63639.86,63567.97,63636.00,20.85
2024-09-30 21:07:00-04:00,63636.00,63638.00,63620.59,63620.60,7.57
2024-09-30 21:08:00-04:00,63620.60,63620.60,63576.01,63590.00,22.63
2024-09-30 21:09:00-04:00,63590.00,63598.00,63559.91,63562.00,7.02
2024-09-30 21:10:00-04:00,63562.00,63626.02,63561.99,63620.01,8.02
2024-09-30 21:11:00-04:00,63620.00,63631.98,63611.37,63623.90,7.29
2024-09-30 21:12:00-04:00,63623.90,63633.78,63500.00,63562.01,98.32
2024-09-30 21:13:00-04:00,63562.02,63562.02,63370.01,63474.81,136.83
2024-09-30 21:14:00-04:00,63474.81,63506.25,63474.80,63506.25,7.64
2024-09-30 21:15:00-04:00,63506.25,63511.63,63472.00,63495.99,12.41
2024-09-30 21:16:00-04:00,63496.00,63560.00,63495.99,63553.01,19.45
2024-09-30 21:17:00-04:00,63553.01,63577.99,63520.00,63577.98,10.41
2024-09-30 21:18:00-04:00,63577.99,63585.64,63534.79,63534.79,6.43
2024-09-30 21:19:00-04:00,63534.79,63542.00,63500.00,63520.23,9.96
2024-09-30 21:20:00-04:00,63520.23,63539.90,63500.00,63503.51,10.72
2024-09-30 21:21:00-04:00,63503.50,63528.50,63496.64,63505.99,11.06
2024-09-30 21:22:00-04:00,63505.99,63514.00,63496.64,63500.01,4.01
2024-09-30 21:23:00-04:00,63500.01,63500.01,63480.00,63480.43,12.39
2024-09-30 21:24:00-04:00,63480.44,63494.00,63466.45,63484.00,39.43
2024-09-30 21:25:00-04:00,63484.00,63496.00,63468.43,63482.00,11.87
2024-09-30 21:26:00-04:00,63482.01,63489.99,63470.00,63472.01,7.90
2024-09-30 21:27:00-04:00,63472.01,63485.16,63456.01,63485.16,21.00
2024-09-30 21:28:00-04:00,63485.16,63556.00,63482.40,63555.99,8.46
2024-09-30 21:29:00-04:00,63556.00,63572.16,63544.00,63568.00,7.32
2024-09-30 21:30:00-04:00,63568.00,63593.79,63567.99,63582.00,9.17
2024-09-30 21:31:00-04:00,63582.01,63587.87,63560.03,63560.03,6.55
2024-09-30 21:32:00-04:00,63560.04,63595.99,63544.01,63563.99,11.56
2024-09-30 21:33:00-04:00,63564.00,63573.99,63550.00,63551.97,4.46
2024-09-30 21:34:00-04:00,63551.97,63568.00,63545.42,63568.00,17.88
2024-09-30 21:35:00-04:00,63568.00,63570.48,63548.00,63555.99,19.78
2024-09-30 21:36:00-04:00,63556.00,63611.42,63555.99,63604.01,21.39
2024-09-30 21:37:00-04:00,63604.02,63604.03,63567.64,63569.99,6.99
2024-09-30 21:38:00-04:00,63570.00,63583.43,63569.99,63583.43,3.97
2024-09-30 21:39:00-04:00,63583.44,63583.44,63572.00,63572.01,2.44
2024-09-30 21:40:00-04:00,63572.01,63615.98,63572.00,63615.98,5.16
2024-09-30 21:41:00-04:00,63615.99,63615.99,63582.00,63582.00,8.71
2024-09-30 21:42:00-04:00,63582.01,63593.99,63582.00,63593.98,3.19
2024-09-30 21:43:00-04:00,63593.99,63611.99,63580.00,63587.27,18.11
2024-09-30 21:44:00-04:00,63587.28,63587.28,63567.09,63573.99,16.17
2024-09-30 21:45:00-04:00,63574.00,63574.00,63513.50,63513.50,16.25
2024-09-30 21:46:00-04:00,63513.51,63540.00,63513.50,63531.99,8.42
2024-09-30 21:47:00-04:00,63532.00,63532.00,63510.51,63512.75,9.28
2024-09-30 21:48:00-04:00,63512.75,63521.04,63506.23,63506.24,9.09
2024-09-30 21:49:00-04:00,63506.24,63518.95,63472.54,63472.54,11.56
2024-09-30 21:50:00-04:00,63472.55,63472.67,63459.90,63471.35,11.77
2024-09-30 21:51:00-04:00,63471.35,63471.35,63465.00,63467.30,18.79
2024-09-30 21:52:00-04:00,63467.30,63467.30,63465.01,63465.01,9.07
2024-09-30 21:53:00-04:00,63465.01,63465.02,63399.90,63422.81,71.43
2024-09-30 21:54:00-04:00,63422.81,63434.00,63415.66,63433.99,14.89
2024-09-30 21:55:00-04:00,63434.00,63446.47,63433.99,63437.50,4.27
2024-09-30 21:56:00-04:00,63437.50,63437.50,63419.00,63419.00,12.29
2024-09-30 21:57:00-04:00,63419.01,63440.00,63419.00,63438.00,14.86
2024-09-30 21:58:00-04:00,63438.01,63468.00,63436.00,63468.00,7.22
2024-09-30 21:59:00-04:00,63468.00,63471.71,63449.51,63458.00,14.58
2024-09-30 22:00:00-04:00,63458.00,63458.00,63421.68,63421.68,14.73
2024-09-30 22:01:00-04:00,63421.68,63421.68,63411.61,63417.45,10.70
2024-09-30 22:02:00-04:00,63417.46,63440.00,63417.45,63440.00,10.43
2024-09-30 22:03:00-04:00,63439.99,63440.00,63410.00,63411.11,21.11
2024-09-30 22:04:00-04:00,63411.10,63411.11,63348.00,63350.73,47.60
2024-09-30 22:05:00-04:00,63350.73,63369.99,63348.64,63354.02,13.64
2024-09-30 22:06:00-04:00,63354.02,63361.98,63287.37,63287.38,36.15
2024-09-30 22:07:00-04:00,63287.38,63336.00,63279.90,63336.00,15.68
2024-09-30 22:08:00-04:00,63336.00,63393.80,63335.99,63370.45,9.05
2024-09-30 22:09:00-04:00,63370.45,63370.45,63342.09,63342.09,11.26
2024-09-30 22:10:00-04:00,63342.10,63347.23,63326.00,63326.00,3.98
2024-09-30 22:11:00-04:00,63326.00,63326.00,63278.34,63283.55,13.71
2024-09-30 22:12:00-04:00,63283.56,63283.56,63271.42,63271.42,4.73
2024-09-30 22:13:00-04:00,63271.43,63271.43,63220.39,63235.63,21.88
2024-09-30 22:14:00-04:00,63235.63,63235.63,63202.00,63225.83,19.93
2024-09-30 22:15:00-04:00,63225.83,63254.00,63180.00,63210.00,34.32
2024-09-30 22:16:00-04:00,63210.00,63248.00,63196.00,63247.99,9.34
2024-09-30 22:17:00-04:00,63248.00,63300.00,63247.99,63283.03,29.88
2024-09-30 22:18:00-04:00,63283.02,63297.48,63272.00,63297.47,5.68
2024-09-30 22:19:00-04:00,63297.48,63297.48,63268.39,63268.65,11.43
2024-09-30 22:20:00-04:00,63268.65,63285.47,63268.64,63282.39,4.06
2024-09-30 22:21:00-04:00,63282.39,63282.40,63250.27,63253.99,10.16
2024-09-30 22:22:00-04:00,63254.00,63280.00,63253.99,63256.02,12.70
2024-09-30 22:23:00-04:00,63256.02,63299.79,63256.01,63299.79,12.29
2024-09-30 22:24:00-04:00,63299.79,63354.00,63299.78,63354.00,9.73
2024-09-30 22:25:00-04:00,63354.00,63362.00,63348.01,63362.00,3.23
2024-09-30 22:26:00-04:00,63362.00,63375.05,63358.11,63358.12,7.96
2024-09-30 22:27:00-04:00,63358.12,63380.00,63348.01,63364.00,9.30
2024-09-30 22:28:00-04:00,63364.01,63364.01,63330.00,63347.68,6.64
2024-09-30 22:29:00-04:00,63347.68,63347.68,63331.31,63335.77,4.77
2024-09-30 22:30:00-04:00,63335.78,63370.00,63328.11,63370.00,8.47
2024-09-30 22:31:00-04:00,63370.00,63372.10,63362.00,63372.09,9.93
2024-09-30 22:32:00-04:00,63372.10,63392.00,63372.09,63391.99,6.07
2024-09-30 22:33:00-04:00,63392.00,63392.00,63379.77,63379.77,5.22
2024-09-30 22:34:00-04:00,63379.77,63400.00,63379.77,63400.00,7.87
2024-09-30 22:35:00-04:00,63399.99,63400.00,63374.51,63374.52,20.70
2024-09-30 22:36:00-04:00,63374.51,63402.00,63374.51,63376.38,31.64
2024-09-30 22:37:00-04:00,63376.38,63376.38,63357.98,63362.00,9.42
2024-09-30 22:38:00-04:00,63362.00,63363.99,63338.00,63338.01,9.83
2024-09-30 22:39:00-04:00,63338.00,63343.23,63330.01,63330.02,3.23
2024-09-30 22:40:00-04:00,63330.02,63360.00,63330.01,63357.82,7.65
2024-09-30 22:41:00-04:00,63357.82,63384.00,63357.81,63384.00,8.34
2024-09-30 22:42:00-04:00,63384.00,63386.00,63360.01,63360.01,8.17
2024-09-30 22:43:00-04:00,63360.02,63360.02,63353.89,63356.00,5.77
2024-09-30 22:44:00-04:00,63356.00,63356.00,63346.48,63346.49,7.81
2024-09-30 22:45:00-04:00,63346.49,63346.49,63317.69,63322.00,9.45
2024-09-30 22:46:00-04:00,63322.00,63322.00,63308.89,63308.89,1.98
2024-09-30 22:47:00-04:00,63308.89,63308.90,63280.94,63285.99,8.23
2024-09-30 22:48:00-04:00,63286.00,63290.00,63285.99,63286.72,3.18
2024-09-30 22:49:00-04:00,63286.72,63323.96,63286.71,63323.96,7.18
2024-09-30 22:50:00-04:00,63323.96,63323.96,63310.13,63312.68,2.62
